,Channel ID,Channel Name,Created,Description,Genre,Comment Count,Subscriber Count,Video Count,View Count
366,UCsLRTmhjh60vilTencSqvvg,DIY Beauty Channel,2016-10-29,,Beauty,0,109893,109893,17388729
367,UCARdH4m1b-P8ThyoBX3ttvg,KD Beauty,2016-11-07,Welcome to my beauty channel  ✨ Snapchat  : q_tayyyy Instagram: kdbeauty21 For PR inquires/ brand collaboration email me: kdbeauty21@gmail.com.,Beauty,0,185347,185347,3891633
368,UCbOScJRhmGFIwX0Yskriqug,Emerald Beauty,2016-09-06,Hey! My names Kadeeja Khan & welcome to my channel! Follow: FB : emeraldxbeauty : emeraldxbeauty IG : emeraldxbeauty : khanxofficial For business ...,Beauty,0,0,0,786055
369,UCOMmsjb-VtlubcqaeyHpQVA,TheBeautyBreakdown,2014-02-20,Official youtube for The Beauty Breakdown and Morgan Alison Stewart BUSINESS INQUIRIES ONLY: morgansbeautybreakdown@gmail.com.,Beauty,0,512189,512189,42632387
370,UCPhfriDQV1gXKKDDotuXGzA,Beauty TV,2017-06-21,,Beauty,0,602030,602030,91798962
371,UCSPUsC1K3KOoqh3XRKzOwQw,TheDollBeauty,2009-12-10,"Salut ! Je suis Maroua Alias TheDollBeauty :) Si vous êtes ici, c'est que vous voulez passer du BON TEMPS, rigoler ou apprendre des choses (oui ça aussi) !",Beauty,693,1469975,1469975,112115805
372,UCucot-Zp428OwkyRm2I7v2Q,James Charles,2015-12-01,"HI SISTERS! I'm James Charles, an 18 year old kid with a few blending brushes. Subscribe to my channel and join the sisterhood for all things makeup, ...",Beauty,0,4418731,4418731,298851805
373,UCS1bu7fchbbZ9-FvjnIQhDg,Layefa Beauty,2014-02-27,"Hey lovelies, welcome to my channel. All things Makeup and beauty related is what you can expect on here. A new video will be up each week.",Beauty,0,41730,41730,1840546
374,UCHfdTAyg5t4mb1G-3rJ6QsQ,BibisBeautyPalace,2012-11-28,Kontaktadresse/Business Inquiries : bibisbeautypalace@web.de ______ IMPRESSUM Julian Claßen & Bianca Heinicke GbR c/o TiQuest Management GbR ...,Beauty,83,4930978,4930978,1892770124
375,UCnNvkq5JhTqeNUbuNvjsLGQ,Beauty by Katty,2014-07-17,"Často vídám ženy bloumat v regálech s kosmetikou. Jsou zadumané, zamračené, hledající. Periferně je pozoruji a přemýšlím, co asi hledají. Dokonalý makeup ...",Beauty,0,0,0,3370633
376,UCI64jIDZ9WVgNv-CdR_edyw,Agnieszka Grzelak Beauty,2011-11-23,Cześć! Tu Agnieszka Grzelak Witaj na 3-cim największym kanale urodowym w Polsce! Wyróżnia mnie umiejętność śmiania się z samej siebie i dzielenie się ...,Beauty,1,675435,675435,94805488
377,UCFjw-ACB8IvXvdjEyRDBOzQ,Kaur Beauty,2016-01-07,"Hi! I'm a professional makeup artist based in Northern California! Here on my channel, you will find makeup, lifestyle, and fashion; be sure to subscribe so you ...",Beauty,0,169771,169771,10069585
378,UCRgA2LSQsfd7Qh_HKNZWHNQ,thebeautyofgemina,2006-11-05,,Beauty,11,4818,4818,2412052
379,UC8f2CDyLibpGYSN3O2LfDwg,Beauty Within,2013-04-23,Beauty Within inspires young women to be better versions of themselves through beauty + wellness content that integrates into their daily lives. Stay in touch: ...,Beauty,16,1025356,1025356,77686933
380,UCEKzXDip-zfAI-qwwCNcXqA,Inner Beauty Bybel,2012-12-10,"I am too positive to be doubtful, too optimistic to be fearful and too determined to be defeated. x Main Channel : https://www.youtube.com/user/CarliBel55.",Beauty,321,404978,404978,3123618
381,UCooQN8b9yPeNQgUFa9S5xew,Samantha Maria,2009-07-22,"Hey there! I'm a London based Fashion & Lifestyle blogger & Youtuber with a penchant for Travelling the world, eating and handbag collecting. I love creating ...",Beauty,11597,1840021,1840021,175518744
382,UCeeIqJdljsFxtEoQtwANFQw,Beauty Spectrum,2014-09-10,"Beauty | Fashion | Vlogging | General Life | Join our Spectrumette family by clicking subscribe to see uploads on Tuesdays, Thursdays, Saturdays and Sundays ...",Beauty,0,82403,82403,11626831
383,UCsMw2Sb1yqVfGVbSUKwCOhw,C's Beauty Blog,2015-04-06,"Welcome all my fellow beauty junkies! Click subscribe to stay up to date with my skin care and beauty obsessions, favorites and more! I look forward to working ...",Beauty,0,4320,4320,369713
384,UCqsG5w2r7Lo5tsvm8sfU1Jw,Health and Beauty,2016-11-14,"Health & Beauty is a YouTube Channel Provide Full Information about Natural Home Remedies, Health and Beauty Tips, Natural Cure For Diabetes, Weight loss ...",Beauty,0,164333,164333,24654352
385,UC2WMw57N59d_2iq096X3GsA,Joanna Beauty,2017-06-27,Hello everyone and welcome to my channel   Do you want information about me?   Look: ♡My name is JOANNA!!!!!!!!!!!!!!!!!!!!!♡ ♡My favorite color is PINK!,Beauty,0,1098,1098,19572
386,UCvQgkrOiwcV9_C2Hj2IgeLw,BEAUTY NEWS,2016-01-13,Welcome to BEAUTY NEWS! The home of The Makeup Breakup - the original and the best makeup destroying series on YouTube (and probably everywhere ...,Beauty,0,362313,362313,46242038
387,UCeI-S3MB4dzfpc7vjkZcHQQ,Beauty by Bianca Linares,2017-04-27,"Heyyy, ladies and gents my name is Bianca better known as beauty by Bianca from Facebook! I'll be doing makeup tutorials and random shizznit! Enjoy.",Beauty,0,21531,21531,177942
388,UCjSz69eLacR7fw8yJYDn7sQ,Beauty secrets reality,2016-04-18,"HELLO MY BEAUTIFUL FRIENDS, MY CHANNEL IS ALL ABOUT BEAUTY SECRETS, BEUTY TIPS, ENTERTAINMENT, SHOPPING, FOOD, HOME REMEDIES ...",Beauty,0,57931,57931,2910539
389,UCXzaEAP-03qktmjNF2M4qLg,beautygloss,2007-09-05,Hoi en welkom op mijn beauty youtube channel! Ik ben Mascha Feoktistova en maak sinds 2007 video's op dit kanaal over alles wat met beauty te maken heeft.,Beauty,0,622646,622646,273227476
390,UCQeSvxVXZXW66yGxAuOVeJg,Beauty Tricks,2017-04-13,Everything about Beauty.,Beauty,0,228034,228034,50967630
391,UCLn8zScf4TLXJ2oeMcF8oNA,beauty by amina,2017-09-17,السلام عليكم اسمي امينة يوتيوبر مغربية، ومتزوجة وام ، قناتي فيها فيديوهات عن البيوتي بعض النصائح التي اتنا...,Beauty,0,86979,86979,9543569
392,UCkdgDPiHPRP-wieF9nQlZ5A,Emci Beauty,2013-12-22,"Emci vagyok! Üdvözöllek a csatornámon:) Iratkozz fel, hogy mindig értesülj az új videóimról melyek divatról és szépségápolásról szólnak. Nézd meg az összes ...",Beauty,0,91910,91910,13281094
393,UC0DNXdJFRgnAnTZDKnl8lFQ,#Beauty,2017-05-17,"Explore Beauty and Personal Care products. Watch makeup, skin care, hair care, nail polish, beauty appliances and more. from best-selling brands like Olay, ...",Beauty,0,2249,2249,785786
394,UCg0BZXZm905Jr8g3S05XPIw,Beauty Pageants,2016-01-21,"Beauty Pageants is your one-stop destination for all that's happening in and around the world of glamour and beauty. Get the latest news, views and interviews ...",Beauty,0,252021,252021,111624981
395,UCGd92K9MSUBNiqEq1a7zX-w,KLMN Fashion & Beauty,2017-07-18,"Fashion And Beauty This Channel Videos For only Fashion Relates. Videos Post For Women and Men Clothing , Jewels, Beauty..Etc. Women Videos Are ...",Beauty,0,0,0,4146103
396,UC7XCHQtpWcYyxG_tJ2z1E4A,Telugu beauty,2016-12-22,"this channel about all telugu news , cinema news.",Beauty,0,43755,43755,22353172
397,UCxkbollceif6wsLpdIFWo0w,The Beauty Writer,2017-03-26,"Beauty Writer channel provide latest fashion news and lifestyle events in Pakistan and India. You will find here new videos about all type of dress design,beauty ...",Beauty,0,271515,271515,62917318
398,UCMrwXWpdmMGV5UPUXYzbPzw,Sahana Beauty Corner,2008-05-09,"SAHANA BEAUTY CORNER is all about collection of latest indian jewellery designs and garments like celebrity garments and Jewellery, diamond jewellery, ...",Beauty,0,302670,302670,96719788
399,UChlIiIEWpFg6OzB6rhDOp2w,LS Beauty,2013-03-05,"Sharing my passion for beauty is this easy ! Skincare, Makeup and Reviews are just part of the deal, so Welcome to all of you Beauty Lovers .... this is our"" Girl ...",Beauty,11,36205,36205,5122468
400,UCIQFLq1B4Q0SdqN_hb3TSsQ,Fashion Beauty,2017-06-14,"Wellcome To My Channel Faishion Beauty.You will find here new videos about all type of dress design,Kids Dress,beauty tips,Gold jewellery design, mehendi ...",Beauty,0,223800,223800,46111136
401,UC-fujoJkUhVNSSE-Wkmk9DQ,真善美truth love beauty,2011-11-26,真善美頻道利用FREE網絡视听素材，分享自製視頻，轉載大眾傳媒和公益宣傳片。如果有免費資源涉及您的版權請留言，會及時移除。This channel is...,Beauty,0,22279,22279,14619352
402,UCtC8m_F7jX2fGOQ3_nomg4g,emilynoel83,2006-11-08,"I'm Emily! Welcome to my channel- Beauty Broadcast. I'm a former news anchor, a wife, and most recently... a momma! My goal with every video is to provide my ...",Beauty,9499,957444,957444,169112674
403,UC9a7MN5CkhzSQqShcuPGQRg,HW Beauty,2017-01-30,"hello, Viewer welcome to HW Beauty. Hare, we Upload all about health and beauty related videos to make your regular life easy and simple. we upload 3 or 4 ...",Beauty,0,62152,62152,25674228
404,UCN781-j50kA-q2CsGqZuzlg,POPSUGAR Beauty,2010-02-12,"POPSUGAR Beauty is a guide to everything a beauty guru needs, delivering fresh makeup tutorials tutorials, beauty tips and product reviews! Learn insider ...",Beauty,260,255823,255823,51846218
405,UCMpOz2KEfkSdd5JeIJh_fxw,Shaaanxo,2009-01-18,"New video every Monday, Wednesday and Friday! :) Help me out by subscribing and enjoy all of my beauty and fashion related videos! If you want to see some ...",Beauty,2547,3153406,3153406,378266594
406,UCkChY0eiuiKXb57o80eaNUg,Bargain Beauty,2016-03-28,DEAL FINDER ECONOMICAL SOLUTIONS DECORATING ON A BUDGET COUPONING DUMPSTER DIVING CHIARI SURVIOR DEPRESSION ANXIETY THIS ...,Beauty,0,20079,20079,2480940
407,UCfjBWQJdAgmcJEvFIC0zV4Q,Mrs Ginger Beauty,2012-10-20,"I am a 45 Year old English redhead living in beautiful Scotland. I'm married to a wonderful man, & am mum to a mischievous Labradoodle. I've been on You ...",Beauty,2,26936,26936,5717114
408,UCVVHyNSwMSU_1IQFKvo9n1g,Fashion & Beauty,2016-03-14,"The latest fashion and beauty news, tips and trends.Fashion and beauty - latest news and tips. Discover the latest fashion trends and advice on what to wear for ...",Beauty,0,9790,9790,2718884
409,UCjXKhMQTMFBOlzY4sxaWkWA,Official Nepali Beauty,2013-10-26,Welcome to the official youtube page of Nepali Beauty where we post about videos regarding the current affairs and viral trends. Follow us on Social Media ...,Beauty,0,42276,42276,24064379
410,UC2bTBlLlMGKqt8R1vBHXK5Q,Superdrug,2009-11-20,"Welcome to Superdrug Loves on YouTube – the beauty, health and grooming destination for the inspiration and advice you're looking for. Every week we'll be ...",Beauty,38,18106,18106,8251775
411,UC096bcJfUForNT6Ko3QsEEQ,Beauty Tips In Urdu,2014-10-08,"Looking for skin, makeup, hair or nailcare tips? Watch how to be beautiful and healthy. Beauty tips for quick Fairness skin. Get the latest beauty tips, hair ideas ...",Beauty,0,89986,89986,8868393
412,UCVbiPsqRKlY0i1ta3CKi00A,Hasina Beauty Tips,2017-02-08,,Beauty,0,121646,121646,13176362
413,UCBX-jnm-TVS2SAAwTlD36bQ,ultabeauty,2007-08-21,"Watch All Things Beauty, All in One Place™ on the official Ulta Beauty YouTube channel. Satisfy your beauty cravings one video at a time. Discover new ...",Beauty,9,42892,42892,38415667
414,UCV-zFVygK6QZT0mHcGRaXfQ,Dilkash Beauty,2016-10-07,Dilkash Beauty provides reliable material on health and Beauty topics and gives latest tips about health and medicine. Dilkash Beauty is your source for original ...,Beauty,0,655281,655281,44434916
415,UC2CZewmyDiwMDUqzhQaCJyQ,Heath and Beauty,2013-10-23,Everything health & beauty related can be found at this channel. Learn how to take care of your health and beauty here.,Beauty,0,1504,1504,969114
416,UCBDR4TSiuXpWFNSA4cxPp6g,womenbeauty1,2011-09-30,Hairstyles by Sklemina Tatiana Please visit my new channel for more hairstyles! http://www.youtube.com/womenbeauty1Ru.,Beauty,353,1275786,1275786,378338213
417,UC9SQfYJSmD2Sly90kvEp-0w,My Beauty Production,2016-07-28,,Beauty,0,62923,62923,27116956
418,UCjL_Lmbufcrmi2iZ47B8kRg,TheMindCatcher Natural Beauty,2007-01-02,Hello and Welcome to my channel. This is a one-stop-shop for ALL Things Beauty and my content is ALWAYS family friendly! On this channel you'll see Natural ...,Beauty,206,47419,47419,4556012
419,UCLfpBAyfXl_2VTMigDlGonA,THE ACNE CHANNEL,2006-04-27,"I started this channel in 2009 because I suffered with acne and terrible skin all my life. I was fed up with buying products that were damaging to my skin, so I ...",Beauty,640,215771,215771,67599193
420,UC9HZ8PYXkhgEUR3bqv6xoMQ,Indian Beauty and PunkzGamer,2016-01-22,,Beauty,0,61529,61529,32977066
421,UCzJIliq68IHSn-Kwgjeg2AQ,Jackie Aina,2006-03-12,"Changing the standard of beauty, one video at a time :) New videos Tuesdays, Fridays/Saturdays! Business email: jackie@rare.global Philippians 4:13.",Beauty,1018,2327504,2327504,174583888
422,UCT9B6B1ESokiAH9FubKxqmQ,Aisha Health With Beauty,2016-11-22,"Welcome Friends, Every male and female like beauty and try to look beautiful and different then others, so Friends Beauty is not much expensive every one can ...",Beauty,0,0,0,35035980
423,UCZqlcke50KdyWnSlAohYggw,07vredinka | Beauty Blogger,2011-09-10,BEAUTY & LIFESTYLE Блоггер МОСКВА! Бьюти Блогер! Мама Блогер! На моем канале вы найдете ролики на тему: - уход за...,Beauty,105,104027,104027,17506612
424,UCL7f2gRk1q5m1yUyEI3VtVw,NailsRUs Beauty Supply,2013-10-30,"Welcome to Nails""R""US - Professional Beauty Wholesale Supplier & Distributor The channel for ""How To"" for beauty and nails lovers on YouTube. Here you will ...",Beauty,0,20819,20819,3978753
425,UCj3JG5EmD78QTdk9dTPz3dw,Beauty Обзоры для девушек,2016-01-19,"Привет,спасибо,что зашли на наш канал. Мы отвечаем на вопросы наших подписчиц,делимся своим опытом и говори...",Beauty,0,55024,55024,11401756
426,UClRvKg4a8RoyM-yFIDRPkbQ,Empire Beauty School,2008-06-17,"Empire Beauty School offers a variety of beauty programs and cosmetology courses including cosmetology, esthetics, make-up artistry, and cosmetology ...",Beauty,4,12925,12925,2299021
427,UC392qAp0PM-hzVR11QX7xEA,C Key,2010-10-22,"Hey EVERYBODY!!!! If you are looking for tips and tricks on how to enhance your beauty whether it be drugstore or high end products, look no further!!! On my ...",Beauty,58,107336,107336,9447002
428,UC-re4-3ZMIpu94xZRYDDTQQ,Гильдия Красоты,2014-11-22,"ЧЕСТНЫЕ BEAUTY ОБЗОРЫ — ЗДЕСЬ ВОЗМОЖНО ВСЕ, ЧТО КАСАЕТСЯ КРАСОТЫ! Наш канал Beauty Guild переводится как ""Гильдия...",Beauty,0,57534,57534,13488981
429,UCZKJYJ1v1akq9ZfquONG6GA,Microscope Beauty,2010-01-03,"Oh, Hello! I'm Kayla, a twenty-something from Michigan. Subscribe for a variety of videos like planning, organization, beauty, graphic design, and vlogs.",Beauty,10,24239,24239,2583227
430,UCw9n9b2MqLYZfZbWsK4g_zw,"Travel, Music & Beauty Videos",2011-10-14,"I make travel Videos mostly of Japan as I have lived there from time to time. I LOVE to cover all aspects of Japanese Culture. Such as, Popular Tourist ...",Beauty,211,64731,64731,12214885
431,UCB_lNo8PKoauzsIWbzTSmSw,smart beauty tips,2016-10-11,"Aslam O Alikum you can also see wazaif, islamic beauty tips, treatment. u can also contact me on my skype id islamic.dunya.",Beauty,0,0,0,12464282
432,UCkYwlqDr8sBNf0zGolOzF6w,Beauty Mantra,2012-03-25,"Beauty Mantra is all about beauty, makeup and fashion for Indian women. For business and media enquiries get in touch with us at contact@beauty-mantra.com ...",Beauty,3,493224,493224,96620079
433,UC7zemE5pZ5lhDeW4Fs2u74g,NO BS Beauty,2016-11-19,An honest opinion and reviews of beauty products. No paid collaborations or free products here. I have paid for all of this with my own money and just want to ...,Beauty,0,4670,4670,1401638
434,UCVMHrytkjpCocTVWEqjSoPw,Saba G Health & Beauty Tips,2016-09-04,"Aslam O Alikum Viewers how are you? Hope you all will be fine and Happy, Today Saba Beauty Tips going to introduced you Beauty tips. in this video I will ...",Beauty,0,985535,985535,88564527
435,UCIVM3-CW8t3DWDAfm88P27Q,Jennie Jenkins,2010-08-11,Hey guys! This channel is going to show you what i love..from make up looks/tutorials to beauty to fashion and anything else i feel like sharing...Hope you enjoy!,Beauty,2944,642610,642610,65492409
436,UCk_pgP3DpoPNEjn9NthCsAg,Lauren Mae Beauty,2015-02-07,Why hello there! My name is Lauren and welcome to my channel! I love makeup and all things beauty so my channel is primarily centered on those topics but ...,Beauty,0,58064,58064,3773642
437,UC2wj9vLFj1-EbNahNgPnD4A,Beauty Over Power,2012-12-05,Beauty Over Power” is a TheoPhilosophical talk show featuring Bhakti Sudhir Goswami. 21st Century Theism. Dive Deep Into Reality Nectar for Nectar Drinkers.,Beauty,2,891,891,149303
438,UCWRV5AVOlKJR1Flvgt310Cw,Zoella,2007-02-02,,Beauty,5384,12099792,12099792,1086252095
439,UCuYx81nzzz4OFQrhbKDzTng,Michelle Phan,2006-07-18,"Just another old soul dreamer with childlike faith. Teaching and inspiring everyone to become their own best makeup artist :) So sit back, enjoy and let's play with ...",Beauty,156897,8968841,8968841,1018804122
440,UCzco9CewPf0F-SP1p6LhWrw,Gigi Gorgeous,2008-07-07,"I'm a YouTuber & TV personality, lover of beauty, fashion and a good party! ✨STAY GORGEOUS✨Remember you are better than anyone who hates on you for ...",Beauty,17629,2785472,2785472,440525004
441,UC6jgzx2g3nlbaYkd8EMweKA,Jaclyn Hill,2010-09-07,"Hi I'm Jaclyn Hill from JaclynHill1 on YouTube. I am a professional makeup artist. I'm young, ambitious & full of life. I post makeup tutorials and makeup reviews ...",Beauty,975,5074881,5074881,415149038
442,UC48DOiEvCDu3sThBijwkQ1A,juicystar07,2008-07-08,Welcome to my channel! I'm Blair Fowler and have been uploading beauty and fashion videos since 2008. Show your support by subscribing! Business Inquires ...,Beauty,120583,1771575,1771575,289655759
443,UCz0Qnv6KczUe3NH1wnpmqhA,Nicole Guerriero,2006-11-27,Don't quit your daydream. 143. - Thank YOU for subscribing. B U S I N E S S: For Business and Branding/PR vanessa@jamesgrant.com ...,Beauty,3830,2903576,2903576,319270042
444,UCKTgL5yfBJXIgRbhe4Qs1Mg,bubzbeauty,2007-08-06,"Willing to try. Willing to learn. My VLOG channel: http://www.youtube.com/bubzvlogz or all Business & PR opportunities, please email: bubz@gushcloud.com ...",Beauty,97334,2949350,2949350,427799116
445,UCXbQzhqSvgVZTUyi1T4AU3w,Lauren Curtis,2011-08-31,This channel is centred around all things beauty - from makeup and hair tutorials to product reviews and hauls - I've got everything covered! Thanks for stopping ...,Beauty,1744,3630582,3630582,298908357
446,UCzTKskwIc_-a0cGvCXA848Q,NikkieTutorials,2008-06-23,"N I K K I E T U T O R I A L S  NEW video every Wednesday and Sunday 4:00pm EST/01:00pm PST! Hair & Makeup Artist ∙ When life gives you lemons, punch it ...",Beauty,5573,9783366,9783366,802696843
447,UCkvK_5omS-42Ovgah8KRKtg,jeffreestar,2006-02-14,MAKEUP ARTIST/COSMETICS CREATOR. Singer/song writer. Fashion whore. Dog lover. * SHOP MY BRAND: http://www.jeffreestarcosmetics.com + FOLLOW ...,Beauty,7597,6873270,6873270,815994298
448,UCsopuR4Uw3TSA1VPY0MyAfQ,Claudia Sulewski,2009-11-02,,Beauty,6468,1912777,1912777,128977767
449,UCxj0QizmFhx7kVKSArHBCTA,Casey Holmes,2011-03-09,"HI! I'm Casey- Georgia girl- Makeup & Hair obsessed. If you like my videos, please subscribe so you don't miss out on any of them! xoxox Business inquiries can ...",Beauty,710,1639935,1639935,167275667
450,UCDHQbU57NZilrhbuZNbQcRA,PatrickStarrr,2013-02-27,"Hey YouTube! This is my Makeup, Beauty and Lifestyle channel! ""MAKEUP IS A ONE SIZE FITS ALL"". I love makeup, photography and YouTube! I want boys in ...",Beauty,23,3739419,3739419,228346299
451,UCVqeaL3p3g5MwzkgXQml0Sg,WilmasBeauty,2011-06-12,En nyligen inflyttat Stockholmsbo som driver två av Sveriges största YouTube-kanaler (WilmasBeauty + Wilma&Emil). På youtube får man följa mitt liv där jag har ...,Beauty,181,313786,313786,62890541
452,UCzUV_ldqQyp17-scwBANlsg,다영 DAYEONG,2011-03-31,김다영의 소소한 유튜브 채널 입니다. 뷰티에 관련된 컨텐츠 위주로 올리고 있지만 종종 일상적인 영상도 올리고 있답니다!,Beauty,0,554352,554352,50801436
453,UCt5MVT7UbWWtcymqRy0RdcA,TheChicNatural,2008-04-09,"I'm just a girl who loves fashion, beauty & fun! My website: TheChicIsNatural.com For Business & PR opportunities please email: ChicNatural@gushcloud.com.",Beauty,349,1543058,1543058,121548798
454,UCmneaCkeBwXk_L5IkLBjmdA,Grace F Victory,2011-03-20,"Born & raised in Buckinghamshire, I left home two years ago to pursue a career in blogging & documentary making for BBC3. I currently live in South West ...",Beauty,2293,227117,227117,12109294
455,UCF8C0n8MNYyvjfry_CkbTjA,So Young's Beauty Room ♥,2013-03-20,Business Inquiry : soyoung0201@gmail.com Instagram 인스타그램 : soyoung0201 FB page 페이스북 페이지: https://www.facebook.com/soyoungsbeautyroom.,Beauty,4,375597,375597,33225684
456,UCC8xufRD5wAPuZny8EY4d_Q,Beauty Broadcast Express,2013-07-16,"If you want honest beauty reviews that are quick and to-the-point, you've come to the right place! Beauty Broadcast Express is an addition to the original Beauty ...",Beauty,11,218709,218709,25075617
457,UCp3_Zq16GNd-uBVHM8hYQlg,BeautywithEmilyFox,2011-11-19,"Emily Fox Sacrificing her lips since 2014 :P This channel is about my slight obsession with anything beauty related! Love share with you my new purchases, ...",Beauty,0,391227,391227,52609824
458,UCKrrATalRpJ-H5ltP788DkA,Linda Hallberg,2013-10-17,Hi everyone and welcome to my beauty channel! My name is Linda Hallberg and I upload videos every thursday and sunday here on my channel. I live to create ...,Beauty,4,342979,342979,17321861
459,UCvBj7a5l2cnHq5oXKqgG8ZA,Bri Hall,2013-05-24,"The same artsy girl from high school, just painting bigger pictures. Being fearlessly beautiful and expressing myself with beauty, fashion, and lifestyle. I don't ...",Beauty,0,639374,639374,31170424
460,UCWXYdNyGX01rnTB-tQci8JQ,Narins Beauty,2014-09-24,"( for markting _ للاعلانات هنا ) tala@diwangroup.com مرحبا بكم في قناة نارين الرسمية ، سنقدم لكم نصائح كل شئ يخص الموضه ,،تحدي...",Beauty,0,2260620,2260620,186465300
461,UCp5bjkAcMNFo_6HJ3oEGdug,Sylvia Gani,2013-11-12,"I'm a makeup lover, fashion enthusiast, and creative-minded. My video content consists of makeup tutorials, fun tags, lifestyle, DIYs, Hacks, fashion, personal ...",Beauty,0,1929991,1929991,163030564
462,UCf1108pdZgJbabjX2x47m5g,Selina Beauty,2010-11-09,大家好我是雅勻Selina 我是一個愛美的學生～現在也在伊林娛樂工作這裡會分享我對美妝保養的教學跟心得誠心地跟大家做交流歡迎大家訂閱我的頻...,Beauty,1,211374,211374,23210589
463,UCrpQ4p1Ql_hG8rKXIKM1MOQ,Fashion - Topic,2013-12-20,"Fashion is a popular style, especially in clothing, footwear, lifestyle products, accessories, makeup, hairstyle and body. Fashion is a distinctive and often constant ...",Fashion,0,624943,624943,0
464,UChNN7VBxPTiNrqjUaQd9bxA,Teachingmensfashion,2012-09-14,"""two brothers changing one man at a time"" Email: info@teachingmensfashion.com.",Fashion,1,2412634,2412634,267002143
465,UC2PXDSHzkXWrF51ApU6WUCA,FashionByAlly,2007-03-04,"Hi, I'm Ally! I share creative life hacks, DIY tutorials, and healthy lifestyle videos. The goal of my channel is to empower women with body confidence tips and to ...",Fashion,1282,733443,733443,59530041
466,UCCmfa729dnJCi_bK7fSNbpw,Fashion Mumblr,2013-09-03,"Hi I'm Josie! London based Beauty, Fashion & Lifestyle blogger. Loves small dogs, macaroni cheese and shiny things! Subscribe for mostly beauty mumblings ...",Fashion,0,270755,270755,23488789
467,UCepVy23t8l-CEaASZzfo9Jg,Fashion Channel,2006-09-21,"Fashion Channel brings you the best videos and the most exclusive moments of the international runway since 1982 until now, the most representative fashion ...",Fashion,222,882986,882986,629881273
468,UCIq58g_1_vGIUQaRqmFT35A,A FASHION,2008-01-25,"With a passion for fashion I create videos to show of some of the top models in the industry, as well as the latest trends and fashion shows. If you have any video ...",Fashion,2,30306,30306,7441158
469,UCVsTboAhpnuL6j-tDePvNwQ,Tess Christine,2008-04-20,Hi everyone! Welcome to my channel :) Business inquiries: mgmt@select.co with TessChristine in the subject line. I found the youtube beauty community a few ...,Fashion,2018,2369793,2369793,174421145
470,UC3T5fmgL4Kvk3kG1kF6JFeA,FF Channel,2011-10-17,Watch the best fashion content around the world from the front row. Enjoy it!,Fashion,6,539061,539061,230298944
471,UCmaGgGFQU_1cv3X4pIUzW9g,fashioninflux,2013-10-29,Personal style blogger & Social Media Manager from Sheffield.,Fashion,0,36360,36360,1113934
472,UCmVNomVEhtUBbAjc006rtDA,The Fashion Citizen,2011-02-17,Steph & Melissa Two frugal fashionistas living the dream in sunny Arizona For business inquires please email us: stephanie@thefashioncitizen.com.,Fashion,1518,325014,325014,35510193
473,UCs28ENTaNaNjYW6AIki4Wvw,Fashion Diaries,2013-12-10,"Bienvenidos!! :) Mi nombre es Pamela y vivo en Buenos Aires, Argentina. Soy periodista y amo la moda y el maquillaje. En este canal vas a encontrar: - Hauls ...",Fashion,0,477620,477620,35359226
474,UCpVt80nRWT2DFLNTllokBEg,Debonke House of Fashion,2016-09-15,Dabonke.com combines the pursuit of interesting and intriguing facts with the innate human desire to rank things. From beautiful Ankara styles pictures to lovely ...,Fashion,0,17936,17936,4699233
475,UCzLoxcyYRJJbCxfj5uU1FRQ,LickMyFashion,2014-11-24,Well what can I say? The time has come for me to finally release visuals of me because I felt like I needed to connect with my supporters on a new level. A lot of ...,Fashion,0,65769,65769,3664215
476,UCvz7o9PdPuu0hBAFIf8B9Dg,Fashion Trend Seeker,2014-01-13,Fashion Trend Seeker is a DAILY fashion vlog dedicated to keeping your style updated and fresh with all of the latest styles and trends. We're open to ...,Fashion,0,304944,304944,49679287
477,UCRHNPuJJTNetewTHh6CAV7w,All New Fashion Trends,2014-03-05,All about women fashion.,Fashion,0,13847,13847,3919717
478,UC43jOJ-77Q0Af_qsR6IHiTQ,Fashion Fuckery,2017-03-26,"fashionfuckery Fashion, News, Hiphop culture. Im aware this will be shit to start off with but with time the videos will get better. love Geo.",Fashion,0,1478,1478,25956
479,UCXabuOHaeWcwSMacdWWq7Sw,Hair-Fashion Homeremedies,2016-11-03,"Hi all, Welcome @ Hair-Fashion Home Remedies. This channel is about sharing the Latest Trendy Hairstyles and Fashion ideas. We also gonna share some ...",Fashion,0,52031,52031,9392176
480,UCt_x7Lrzsh46ldekqW4b3hw,Art and Fashion,2016-03-27,"Highlights from the greatest designers and models on the runway, exemplifying artistic expression through fashion.",Fashion,0,26365,26365,11312010
481,UC1sJANctVHdPDnC_umEqArg,Fashion Nova,2014-05-01,"Step into a world where perfect really does exist! The perfect jeans, the perfect dress and ultimately the perfect look can all be found right at Fashion Nova.",Fashion,0,12655,12655,657626
482,UCngcFNprsiqXOx1Q8rdW3Yg,Adam Saleh Fashion,2016-06-20,Welcome to Adam Saleh Fashion :),Fashion,0,118021,118021,2864508
483,UCqzju-_WMKsgNx8R3QwupQQ,FashionTV,2006-07-16,"Be the first to see the latest videos this December on FashionTV, catch our latest runway from the Victoria's Secret Show ,London,Milan and Paris Fashion ...",Fashion,4097,419516,419516,333636156
