,index,Channel ID,Channel Name,Created,Description,Genre,Comment Count,Subscriber Count,Video Count,View Count,Upload Frequency,Popularity,Label
336,599,UCRI9xfp12Qb4B9zcLov2myg,Fitness.ee,2009-07-01,"Fitness.ee - tervis, jõud, ilu. Videod fitnessi ja kulturismimaailma tegemistest ja toimetamistest. Fitness.ee - health, strength, beauty. Videos about fitness and ...",Fitness,0,333,333,143642,5,143975,0
337,613,UCprQ4RvbELHVZ_721tTCo3w,Freemotion Fitness,2010-08-06,"FreeMotion Fitness was founded in 1999 based on a simple observation: One-dimensional training doesn't carry over to a three dimensional world, a place ...",Fitness,0,1001,1001,140100,28,141101,Inconsistent
338,620,UCwS7o_WbRMbfyPyymZyEgag,Alpha Male Strategies Fitness - AMS,2017-12-26,AMS Vlogging Channel.,Fitness,0,7026,7026,122972,3,129998,0
339,666,UCPlqUggohC1vldNi3biHkvA,Fitness Incentive,2010-10-18,"Watch, learn and enjoy Fitness incentive instructional and informational videos, including our popular FI Minute and Cookin' with Cor video series.",Fitness,0,170,170,104370,5,104540,0
340,621,UCz583Ib_Qja4JV_BGU4R7Bg,Alex Folacci - RAPIDE fitness,2017-06-17,"We offer you Fitness educational videos to help beginners and athletes! Follow our workouts, and learn interesting tips about your body and how to become an ...",Fitness,0,182,182,94311,15,94493,Inconsistent
341,601,UCalxEWhIByjQB-V2j4Sg94A,Marissa Roy Fitness,2013-09-22,"Fitness, Bodybuilding, Lifting, Food, Flexible Dieting, NPC Bikini.",Fitness,0,1609,1609,65888,5,67497,0
342,616,UCa4ekTc9VXhR4st3wW6QMPg,Dreamwalker Fitness,2007-04-06,"What's going on! Dreamwalker Fitness is all about fitness (yes, really), nutrition and lifestyle vlogging! My name is Andonny and I am a soon-to-be certified fitness ...",Fitness,1,1107,1107,65930,60,67038,Inconsistent
343,624,UC-lIgPvuoX7m0ka1b3plK8w,Fly Dance Fitness,2016-05-17,"Have you ever noticed a night on the town with friends seems to go by in an instant, but an hour on the treadmill seems like an eternity? At Fly Dance Fitness, we ...",Fitness,0,323,323,66591,6,66914,0
344,591,UCNypcPO_Zyvc3lt6NtI-Hug,Phoenix Fitness,2015-03-08,"Second chances, self improvement, reinvention, never too late, don't give up are all things that Phoenix Fitness represent! No matter if it's bad gym sessions, ...",Fitness,0,527,527,63729,2,64256,0
345,623,UCPZqJB-gQvbCn2D0DpUtxVw,RICK fitness,2017-05-16,,Fitness,0,219,219,54371,1,54590,0
346,602,UCY7EMH_iyApSnTGTMAKI-UA,Tofu Fitness,2017-03-06,"Hey everyone, we're a vegan family of three. We created this channel to show that you can live a happy, healthy life while following a plant based diet. Thanks ...",Fitness,0,1312,1312,23460,16,24772,Inconsistent
347,605,UCFrVC490asE2mXoYJzxpOZA,Amanah Fitness,2015-02-26,"Amanah” is the Arabic word for “trust”. As Muslims, we believe that our bodies are a precious “trust” to us from God, and we must be serious about taking care of ...",Fitness,0,917,917,18390,40,19307,Inconsistent
348,612,UCyvPpCpYpcg2c56yVckbHrw,KSK Fitness,2017-04-22,17 years old - Natural Bodybuilder - Instagram.com/kskfitness.,Fitness,0,144,144,4731,11,4875,Inconsistent
349,179,UCFTVNLC7ysej-sD5lkLqNGA,Yuka Kinoshita木下ゆうか,2014-05-21,毎日１８時にアップします！（できるだけ） こんにちは、木下ゆうかです！ 食べる事が大好きで、大食いの動画をメインに投稿しています！...,Food,0,4198984,4198984,1441676787,1,1445875771,0
350,117,UCJFp8uSYCjXOMnkUyb3CQ3Q,Tasty,2016-01-22,"Food that'll make you close your eyes, lean back, and whisper ""yessss."" Snack-sized videos and recipes you'll want to try.",Food,0,7104488,7104488,1293069397,1,1300173885,0
351,168,UCHJuQZuzapBh-CuhRYxIZrg,INSIDER,2015-09-25,"At INSIDER, we believe life is an adventure. We tell the stories of people who are going out and making the most of life. We cover food, travel, design, beauty, art, ...",Food,0,1960990,1960990,1174382082,1,1176343072,0
352,131,UCYjk_zY-iYR8YNfJmuzd70A,Epic Meal Time,2010-09-29,We make your dreams come true... and then we eat them.,Food,88488,7006979,7006979,986279214,3,993374681,0
353,126,UCd1fLoVFooPeWqCEYVUJZqg,Matt Stonie,2012-08-24,I record myself eating food and upload it here. New Videos Every Week! -------------,Food,158,4553354,4553354,874051766,10,878605278,Inconsistent
354,193,UCxSklFRi7f0arLqjBWScTzA,Marlin,2011-01-10,"New Videos Everyday at 10 AM!! Marlin the MarMAR! I make family friendly fun kids content. I do fun kid friendly cooking, challenges, DIY's, and How To make ...",Food,92,2529445,2529445,504519212,2,507048749,0
355,120,UCRIZtPl9nb9RiXc9btSTQNw,Food Wishes,2007-01-15,"Hello this is Chef John, and welcome to the Food Wishes channel, where the food is the star. Watch these fun-to-make, and easy-to-follow recipes, and you'll ...",Food,62,2347961,2347961,478726113,4,481074136,0
356,132,UCpSgg_ECBj25s9moCDfSTsA,Jamie Oliver,2006-05-21,"Welcome to the Food Tube Family and the largest foodie community in Europe! We are all about beautiful recipes, expert tutorials, fresh talent, wonderful food ...",Food,441,3689547,3689547,436664884,4,440354872,0
357,147,UCaLfMkkHhSA_LaCta0BzyhQ,Munchies,2014-03-24,"MUNCHIES is a website and digital video channel from VICE dedicated to food and its global purpose. Launched in 2014, MUNCHIES offers groundbreaking ...",Food,0,2238113,2238113,419736033,4,421974146,0
358,207,UCPD_bxCRGpmmeQcbe2kpPaA,First We Feast,2014-02-28,Food meets pop culture. Schedule: -Monday: Food Skills - 3PM -Tuesday: Sean in the Wild - 11AM -Thursday: Hot Ones - 11AM.,Food,0,3249672,3249672,413926014,2,417175686,0
359,124,UCyEd6QBSgat5kkC6svyjudA,Mark Wiens,2009-02-02,"Food is the reason you should travel, and on my channel you'll watch videos that feature incredibly delicious food and travel tips. Hey, I'm Mark Wiens!",Food,153,1894500,1894500,392198541,4,394093194,0
360,191,UCKq9JxyISqBHDd-fXfV3QtQ,FastGoodCuisine,2012-08-28,"FastGoodCuisine est la première chaîne de cuisine en France, Vous y trouverez de délicieuses recettes rapides et faciles à reproduire à la maison ! Nouvelles ...",Food,82,2300523,2300523,336099612,4,338400217,0
361,121,UCfyehHM_eo4g5JUyWmms2LA,SORTEDfood,2010-03-14,Welcome to Sorted. A global movement of friends with an appetite for exploring the most incredible food experiences on the planet & cooking up utterly ...,Food,2342,1861044,1861044,335607104,3,337470490,0
362,206,UC9avFXTdbSo5ATvzTRnAVFg,FUNG BROS.,2011-05-22,NEW VIDEOS MONDAYS AND THURSDAYS!** We're two brothers who believe in advancing the discussion of Asian and Asian-American topics for people ...,Food,226,1838830,1838830,321280253,4,323119309,0
363,170,UC4zjmczhKe3sEgHMzs01M_Q,STREET FOOD,2014-08-06,STREET FOOD AROUND THE WORLD STREET FOODS LIST ON THIS CHANNEL PANI PURI BHEL INDIAN SWEETS INDIAN TIFFINS LADDU PULIHORA ...,Food,0,737444,737444,295359710,1,296097154,0
364,208,UC8gFadPgK2r1ndqLI04Xvvw,Maangchi,2007-04-03,"Hi! I'm Maangchi! My channel is all about cooking, eating, and enjoying Korean cuisine with your family and friends. Cooking wholesome and delicious food and ...",Food,10,2476011,2476011,288400924,10,290876945,Inconsistent
365,118,UCY1Yc3xA1aY0lqnKUTDTi7A,HellthyJunkFood,2013-01-26,I would try not to take anything we do on this channel seriously... Oh and we're not healthy.,Food,10,1640014,1640014,277044157,4,278684181,0
366,210,UCJHA_jMfCvEnv-3kRjTCQXw,Binging with Babish,2006-08-21,"Binging with Babish is the realization of a young(ish) man's dream to combine his love of film and cooking, and to have some fun in the process. Join us each ...",Food,12,2539666,2539666,260409365,4,262949043,0
367,138,UC-j7LP4at37y3uNTdWLq-vQ,Village food factory,2015-05-21,"Village food factory is only entertainment channel like Street foods, Village foods, Travel foods, Hotel foods etc., Subscribe my channel enjoy your foods thank ...",Food,0,1379285,1379285,254423349,6,255802634,0
368,116,UCiAq_SU0ED1C6vWFMnw8Ekg,The Food Ranger,2013-03-13,"My name is Trevor James and I live to eat and travel. I live for street food and local food, and I'm traveling to taste it. I'm a hungry traveler that's currently living ...",Food,0,1598506,1598506,208938695,5,210537201,0
369,214,UCdegm7Y2AePJhkkmWCyYEwg,Rajshri Food,2011-10-12,Great food is now a click away. It's time to sharpen your cooking skills with our simple recipes across a wide range of cuisines. Subscribe NOW!,Food,13,1384300,1384300,207029583,3,208413896,0
370,201,UCbpMy0Fg74eXXkvxJrtEn3w,Bon Appétit,2008-04-29,"Cook with confidence using Bon Appetit's kitchen tips, recipes, videos, and restaurant guides. Stay current on the latest food trends, dining destinations, and ...",Food,18,1346146,1346146,204366447,3,205712611,Popular
371,192,UCffs63OaN2nh-6StR6hzfiQ,Nicko's Kitchen,2006-10-15,Welcome to Nicko's Kitchen! For the last 10 years we have been getting people into the kitchen to cook amazing meals and of course to have fun while doing it.,Food,4564,1155186,1155186,192683837,7,193843587,0
372,215,UCBLbx0zwDcFoKV9pdyOTuLw,Timmy Timato,2010-10-26,I'M TIMMY TIMATO! I make DIY videos and a few other things once in a while! Making crazy DIYs is honestly my passion and it slays! Usually my DIY videos are ...,Food,1472,1495675,1495675,189842757,3,191339904,Popular
373,212,UCXOKEdfOFxsHO_-Su3K8SHg,Strictly Dumpling,2013-10-27,I LOVE FOOD!!!! So you have just entered my food universe where I will show you all the best places to eat and some awesome recipes!!! ~Send stuff at our PO ...,Food,0,1194751,1194751,180149151,4,181343902,0
374,162,UCKEPJo5eTHbKDgHxvUSR9Jw,Country Foods,2016-08-19,"Country Foods is a Channel All About Food,Traditional Cooking with mix of modern Culture this channel is createdy by foody people for foody people you can ...",Food,0,972313,972313,157660898,3,158633211,Popular
375,125,UCJNtkDAqZBwJF4GKVD-5QKw,Daym Drops,2010-03-21,"The name is Drops, Daym Drops. I'm a Foodie or as many deem me, a #FoodTitan and my goal is to bring you true entertainment all while giving you a review ...",Food,753,887191,887191,156871833,2,157759777,0
376,134,UC1aJuxLHlw8bBV6mfCqVfog,POPSUGAR Food,2010-02-12,"POPSUGAR Food shares delicious recipes, tutorials, kitchen tips and tricks, and everything else you need to start cooking ... and eating! Hosted by Brandi Milloy, ...",Food,30,1132631,1132631,146904822,5,148037483,0
377,142,UCl0kP-Cfe-GGic7Ilnk-u_Q,Everyday Food,2012-02-17,"Looking for the best ways to make fast, delicious food at home? How about a variety of healthy dinner options for you and your family? Are you searching for ...",Food,29,1098226,1098226,123365137,2,124463392,0
378,180,UCAzyupPG4vdo8jd9nJ13LAw,My Virgin Kitchen,2009-12-30,A fun food cooking channel. If you are looking for easy how to recipe tutorials mixed with food fun & easy to follow homemade cooking you may have come to the ...,Food,231,703025,703025,111548643,2,112251899,0
379,175,UCsKDjB0_6MJ2SzoAkeMRJbw,KBDProductionsTV,2009-02-04,"Hello, My name is Ken and I am a full time YouTuber. This channel became a food review channel after a bunch of experimenting with different types of video ...",Food,1033,391089,391089,109495198,2,109887320,0
380,211,UCD5WWnRed32y3xGwmrDhUiQ,ByronTalbott,2011-06-08,"NEW food videos every week for all people, all the time! For media and sponsorship opportunities, contact: byronlovesfood@gmail.com.",Food,171,1398121,1398121,102974836,10,104373128,Inconsistent
381,216,UCVVAnxQ2YMC_qlc7QfPA2YQ,AlmazanKitchen,2015-05-20,Welcome to AlmazanKitchen! We are the first channel in the world that cooks all dishes on fire in the wild forest using organic homemade ingredients!,Food,0,1172247,1172247,89536487,3,90708734,0
382,219,UCzNN5amXsxsGzuehTXUYTrQ,MattV2099: Guns & Food,2006-03-05,Due to changes in Youtube's policies video production for upload on this channel is on hold. If you wish to commission the production of a video you may contact ...,Food,89,473910,473910,81295225,17,81769224,Inconsistent
383,172,UC4Z-RcQmSCNS-GIZKv40TPQ,بانوراما فوود - PNC Food,2016-11-08,welcome to the official channel for panorama Food مرحبا بكم في القناه الرسمية لقناه بانوراما فوود تردد ١٢٣٤١ بانوراما فوود هيك...,Food,0,494451,494451,81249266,1,81743717,Popular
384,119,UC8Y-jrV8oR3s2Ix4viDkZtA,Food Network,2006-11-16,Welcome to the official YouTube channel of the Food Network. Food Network and foodnetwork.com explore the world of food in a fresh variety of ways while also ...,Food,8130,449794,449794,78255658,1,78713582,0
385,194,UCeR0n8d3ShTn_yrMhpwyE1Q,TheReportOfTheWeek,2011-02-20,"Shortwave radio enthusiast and broadcaster who critiques comestibles, beverages and beyond, with intermittent postings of random videos and talk shows on a ...",Food,404,968783,968783,71086351,3,72055538,0
386,185,UCqf_rFCGLODeUcw3p_Abr-A,Tastemade,2010-07-30,"Welcome to Tastemade, a global community of food and travel lovers. From quick recipes to original series, we're uploading new videos every single day to ...",Food,126,989664,989664,69193651,2,70183441,0
387,217,UCMmZEL8jV1B61NKAXcyW87A,Helen's Recipes (Vietnamese Food),2011-04-05,"This channel helps you cook Vietnamese Food in the easiest, fastest and most authentic way. New video every Friday at 10pm Vietnam Time (7am PST) About ...",Food,208,406069,406069,68438048,6,68844325,0
388,200,UCC9uqoIkY8Nd7J9Gnk98W1w,JoeysWorldTour,2007-04-21,"Welcome to Joey's World Tour! Joeys World Tour is an improvisational ""Food Comedy"" channel! Joey uses comedy to bring the usual mundane food review to a ...",Food,64,318086,318086,64207813,3,64525963,0
389,174,UCqJkAAmi4QKCPCF62r_-BhQ,India Food Network,2012-08-28,India Food Network-India's First HD Food Network is your step by step guide to simple and delicious home cooking. From regional Indian cuisine to popular ...,Food,17,266156,266156,64167448,1,64433621,0
390,154,UCZvoUuniFzmOjfBt67lNsEQ,BuzzFeedFood,2012-10-16,"We're back!! Check back every Tuesday, Thursday & Sunday for Tasty Food videos!",Food,8,764713,764713,59187012,28,59951733,Inconsistent
391,169,UCL784ga_3vTDUpEZxgveRNQ,단비스 Food,2014-03-26,"맛집을 비롯해서 편의점, 대형마트, 인터넷 쇼핑몰, 전통시장, 배달음식, 패스트푸드, 집에서 만들어 먹는 음식, 어머니가 해주시는 음식 등의...",Food,0,67818,67818,52802338,1,52870156,0
392,128,UCcAd5Np7fO8SeejB1FVKcYw,Best Ever Food Review Show,2010-09-23,"The first comedy/food review show, exploring the unique foods of each country, with a fresh POV and a punchy delivery, while encouraging empathy and ...",Food,111,521880,521880,51204772,4,51726763,0
393,209,UCJ7yzQTV9Yw6zwAaEIL5Jtg,The Food Emperor,2014-04-05,"Food is subjective as any art. There is no universal tongue all can or should follow. Instead, look around for different cooks and food critics, and eventually you'll ...",Food,0,462834,462834,45262994,14,45725828,Inconsistent
394,222,UC2BFx9glnPZ-fK3UPDo3V3A,Foodbeast,2011-03-17,Video coverage of what's moving and shaking in food news.,Food,20,142161,142161,42685613,5,42827794,0
395,173,UCV3rR6KyYPPVlQ0DdGSgI8A,FOOD & TRAVEL TV,2015-06-04,"Food & Travel Tv is for all food lovers, brings complete updates and varieties of dishes available around the city. Please do subscribe for more updates.",Food,0,95170,95170,40043113,1,40138283,0
396,141,UCsi6k7GxOv8j6z47arpk_zA,Fast Food Toys,2015-08-15,"Welcome to Fast Food Toys! We are a family friendly channel! We do mainly fast food toy reviews and also review past, new and next McDonald's Happy Meal ...",Food,0,70446,70446,37923038,2,37993484,0
397,218,UCSbgQOPHnLhKMus6O4lFM2A,Entertaining With Beth,2012-10-06,"Easy recipes elegant enough for entertaining, but also simple enough for a weeknight meal. New videos post every Saturday! All recipes can be found in ...",Food,88,387280,387280,34187343,6,34574711,0
398,196,UCnTsUMBOA8E-OHJE-UrFOnA,Samuel and Audrey - Travel and Food Videos,2012-08-12,Welcome to Samuel & Audrey travel and food videos! We're travel bloggers with a passion for eating local food and traveling around the world! On our travel ...,Food,22,146879,146879,33917756,3,34064657,0
399,187,UCi1-le5nHYVZib5s8XC29pA,OK Food NET.,2016-11-10,"Jajanan yang OK OK, cuma ada di OK Food. Dari jajanan pinggir jalan sampe jajanan tengah jalan... hehehe, nggak deng. Pokoknya rekomendasi jajanan buat ...",Food,0,77347,77347,29783018,1,29860365,0
400,122,UCkrdI6_uNjgw4LUbE6JCxmQ,TatyanasEverydayFood,2012-10-07,"Hi there and welcome to my channel! I share new video recipes every week of my favorite, everyday foods like salads and pasta, alongside with elegant desserts ...",Food,6,343973,343973,29083443,5,29427422,0
401,220,UCudzojQxnLAI7uQPVYJy_oQ,hot for food,2014-08-27,Lauren Toyota is hot for food... as long as it's vegan! She's breaking all the misconceptions of what it means to be vegan one drool worthy recipe at a time.,Food,0,412466,412466,27641756,7,28054222,Popular
402,161,UCmoRxRqr_gVYEfvbuemC4UA,MUMBAI TRAVEL Food,2016-01-06,"It's an is a Youtube Channel Where You Can Watch Foods Video & Hw to Make Food & Recipe of Food, For Womens & Mens. Like it Loves It . Enjoy !",Food,0,115479,115479,25681760,2,25797239,0
403,184,UCPW4dz9AgWji2kFW--wIqMA,Matt Monarch,2008-12-23,,Food,852,62596,62596,23470817,1,23534265,0
404,197,UCKH_4hkRSyUSHDIFMzlGCRA,FOOD & WINE,2008-07-08,"Food & Wine magazine goes way beyond mere eating and drinking. We're on a mission to find the most exciting places, new experiences, emerging trends and ...",Food,39,60320,60320,22619812,2,22680171,0
405,130,UCBBmlPNO_TwZadNzGmswWMw,Food Lovers,2016-09-22,,Food,0,141631,141631,21577278,1,21718909,0
406,203,UCT-FJ4sgZ-0OCTmyf1tmKwQ,World Food Programme,2007-05-03,Fighting hunger worldwide - World Food Programme is a UN agency and the largest humanitarian organisation in the world.,Food,606,28801,28801,20569948,15,20599355,Inconsistent
407,204,UCIqh9HMGbIqX3_hfUvCbXZg,STREET FOOD,2009-12-02,"STREET FOOD, TRAVEL VIDEOS, THAILAND VIDEOS, THAI STREET FOOD, FITNESS VIDEOS, LAO FOOD, VIETNAMESE FOOD, CALISTHENICS, MIAMI ...",Food,69,32564,32564,20504692,1,20537325,0
408,165,UCF_fEX51a8LTXmMeJbPAPjw,Food Busker,2012-01-16,"I used to have a restaurant, but it went bust. So I left, moved to London and started cooking my food on the streets. But instead of putting a price on the food I ...",Food,0,182298,182298,20248311,6,20430609,0
409,221,UCGnPyMtzUCfkX1aEdfPHkgg,Food Farmer Earth,2011-08-12,"A journey of wide discovery about our food and sustainable agriculture. ○ Short docs featuring food artisans, small farmers, interesting and inspiring individuals ...",Food,20,116985,116985,20272374,8,20389379,Inconsistent
410,189,UCjKISfZVA-BPQtT45gk-c2w,David de Jorge - Robin Food,2008-04-08,"David de Jorge es Robin Food y presenta ""Atracón a mano armada"", un programa de cocina que nos aventura en un viaje al fondo de ollas y sartenes, ameno, ...",Food,3,81561,81561,17697260,12,17778824,Inconsistent
411,156,UCrYQ8oPbYmi5UymxQUReVAQ,BIZARRE FOODS,2015-12-11,,Food,0,88197,88197,15426982,2,15515179,0
412,144,UCrwSKj1SUAbS-HkfhZRhbSg,Breville Food Thinkers,2011-03-23,"On Melbourne Cup day in 1932 Bill O' Brien and Harry Norville scraped together 500 pounds and joint their names together to found ""Breville Radio"" Today, ...",Food,15,23642,23642,15392636,6,15416293,0
413,145,UCggbps9WIY_yU7i6ndFAZEw,Food For Thought,2014-03-05,Identical twin brothers Edward and Gordon pass on their knowledge of basic self-sustainability techniques and life skills in their own special way. From breeding ...,Food,0,30251,30251,12512854,4,12543105,0
414,143,UCDgZ-saVJWUxqbLQPPh-oNA,My Basil Leaf-Vietnamese-Asian And American Comfort Food Recipes,2011-09-16,Vietnamese Food Recipes-Asian and American Comfort Food Recipes. We teach you step-by-step how to make a great meal for your self or family. Our website ...,Food,12,69904,69904,12261048,15,12330964,Inconsistent
415,181,UCr0rInVEQrz191ngWeS1BlA,Food City,2008-02-20,"The Official YouTube page of Food City Supermarkets, headquartered in Abingdon, VA. We're proud to serve the Kentucky, Virginia and Tennessee area. We've ...",Food,49,9340,9340,10685636,20,10695025,Popular
416,135,UClM8gRK9Drez-KL7-PT4FXw,Street Food Online,2016-12-20,Welcome to my YouTube Channel Street Food Online.In this channel we try to upload videos related to street food. You can find several types of Indian street ...,Food,0,29107,29107,9850790,2,9879897,0
417,166,UCaWENOQoYpNpEW7ghFTTMMA,Gerryko Malaysia Media Events & Food,2014-01-04,"Media Channel about Travel, Events, Food & People in Malaysia & Abroad. For advertising & sponsorship (looking at you Sony, call me, I want that FDR AX55) ...",Food,0,10716,10716,7864373,1,7875089,0
418,129,UC8HsUirjlHv67RCKa8MeHmQ,World Food Traveler,2016-09-20,,Food,0,21836,21836,7496391,10,7518227,Inconsistent
419,199,UCay2P72vJn22IdJ7Mh25ccg,Twisted,2016-05-18,"Twisted Food We here at Twisted Food are dedicated to bringing you the most decadent, weird, and delicious recipes on the internet. If you've ever wanted to ...",Food,0,75623,75623,7003499,1,7079122,0
420,153,UCZ9gx_5Qhjgk6KVZM67I_og,Fast Food Music,2014-11-21,,Food,0,60297,60297,6792931,44,6853228,Popular
421,158,UCWzVn02zVLWPYdWuKkFX86Q,Food info,2015-12-08,"Food info is a Channel All About Food,Traditional Cooking with mix of modern Culture this channel is createdy by foody people for foody people you can get ...",Food,0,20485,20485,5891242,3,5911727,0
422,171,UCtu8MkufmVgxS8_Ocl7mMig,Food and Agriculture Organization of the United Nations,2007-11-07,"The FAO of the UN leads international efforts to defeat hunger. Serving both developed and developing countries, FAO acts as a neutral forum where all nations ...",Food,0,27375,27375,5210690,1,5238065,Popular
423,148,UCN2TLgHPvdY70CCIXmXYDjA,istanbul street food,2015-07-22,"Hello everyone, I am a foodie in istanbul, turkey. And I love to travel and eat street food. In this channel I am happy to share with you my street food experience in ...",Food,0,11419,11419,4882650,10,4894069,Inconsistent
424,198,UCPEoRnRtiIT0cpsfevBjRjw,Food Network Canada,2007-03-28,"As the destination for Canadians to have the most fun food experiences, Food Network Canada delivers a schedule of the most entertaining programs from the ...",Food,171,16714,16714,4850739,1,4867624,0
425,137,UCWxBa8MprBJr1vuv3uw8ghA,Fly Fish Food,2006-04-11,Fly Fish Food! Fly tying tutorials and some odd's and end fishing stuff. www.flyfishfood.com Join all our social media circles to get all updates and content!,Food,8,22207,22207,4223180,5,4245395,0
426,202,UCjLmlBb3hAPB927mQmijXxw,"UK College of Agriculture, Food, and Environment",2009-03-25,"The official YouTube site for news, information, and educational materials from the University of Kentucky College of Agriculture, Food, and Environment, as well ...",Food,0,13740,13740,3971832,3,3985572,0
427,152,UClVaTk3qfqLti9p_qlV-MjQ,Authentic World Food,2013-11-03,"Food and travel vlog / Youtube channel with authentic video recipes from the countries I traveled to - India, Sri Lanka, Vietnam, Thailand, Indonesia, Malaysia, ...",Food,0,14284,14284,3937335,22,3951619,Inconsistent
428,205,UCI1cW1F_xVgMCQxrYnoGVlg,Old Nerd Reviews,2014-03-26,"I'm an Old Nerd from Vancouver, WA and I rock my channel with food reviews, product reviews, demos and un-boxings, all with a Nerdy twist. JOIN ME and be a ...",Food,0,15336,15336,3329038,2,3344374,0
429,150,UCwVIj-OqEjXNqKpItChRrMQ,Turkish Food Recipes,2013-12-09,"Hello, this is Aysenur Altan. I live in Istanbul. I have a Turkish Recipe channel with near 200 delicious Turkish classic and modern recipes. I own a food website ...",Food,0,29827,29827,3272331,49,3302158,Inconsistent
430,178,UCxAA9ahj7jAiJyJtkKRhDVw,The Food Channel,2006-10-06,"The Food Channel is a trend watching, recipe developing, foodie documentary-producing, digital content creating website dedicated to finding out what's ...",Food,111,9683,9683,3170369,1,3180163,0
431,223,UC9KnqWYOp3kccTq_IevQXYQ,FOOD TV,2013-10-17,"Все для тех, кто любит готовить и есть. Вы научитесь основным кулинарным навыкам и приготовите превосходные...",Food,0,24706,24706,2874452,3,2899158,0
432,163,UCt-LzglDbDB8Uk9gJU7IisQ,Lissa's Raw Food Romance,2009-07-14,Raw Food Romance is all about the love of raw food! Wether you are a full 80/10/10 or Raw till 4 or even just want to incorporate more raw food into your life!,Food,4,36539,36539,2573413,5,2609956,Popular
433,167,UCkMXTIdDGurA3Q43muBhvYQ,jason callan,2013-01-23,"For anyone interested in seeing food & drink review done in a different way. Along with food reviews I do Movie reviews, ASMR, MUKBANG, tell stories of past ...",Food,15,5640,5640,2510246,1,2515901,Popular
434,133,UC-d9fd3MUmY-2ihNMiNs0rA,Craziest Food Competitions,2016-02-26,This channel is about craziest food eating challenges & street food Vlogs.,Food,0,34787,34787,2423512,4,2458299,0
435,140,UClRrcJFPRuk_PeUBA2kCqJA,Food Factory,2015-06-17,,Food,0,43082,43082,1970172,5,2013254,0
436,177,UCTrm5Z760H5HShmt6A6NKuQ,Shared Food,2016-06-13,Food Worth Sharing! Inspire your life with the best content in food! Smiles are contagious. Just like us. :),Food,0,4523,4523,1968237,1,1972760,0
437,123,UCH8MPnIk3j-EESyOdUrjeGA,Ploy's Food Diary,2017-10-04,"IG: nichaploii FB: Ploy's Food Diary หรือ Ploy Natnicha B. Eat,Cook,Activities,Diary,Lifestyle ของ พลอยMasterchefTH.",Food,0,55664,55664,1617943,7,1673607,0
438,176,UCGUbl5Jqptp_eN7EdpwuIig,ลุงต่อพากิน food travel,2012-04-12,สวัสดีครับเพื่อนๆในยูทูปผมได้สร้างยูทูปครั้งแรกด้วยช่องส่วนตัวและ...,Food,0,0,0,1286866,1,1286866,0
439,182,UChYbbOTUzvPE-bzOCaw8ySg,Food and Travel,2015-08-16,,Food,0,2757,2757,1142397,1,1145154,0
440,149,UC3VWL4Y5WQkPvxWkSfRG7WA,food jazz,2013-03-23,"Just like jazz music, the food I prepare is an eclectic mix of recipes that have evolved over the years by many different influences. Some are classic, some are ...",Food,39,7415,7415,1125125,26,1132579,Inconsistent
441,186,UCS0LnHcO2TTWebWbMP2ZAFA,EenaduIndia Food,2015-12-17,"Bringing you the multifarious taste sensation from the land of diversity, India and faring into the exotic world of taste across the globe with Spicebox.",Food,0,5850,5850,1032113,3,1037963,0
442,127,UCz9uUFDhsPYii-ZihoKsbPg,LGR Foods,2017-01-27,I make sandwiches.,Food,0,32945,32945,967963,18,1000908,Inconsistent
443,157,UCVe_8HDwE57tJKxpeJPTSCg,Pho The Love of Food,2017-08-18,Hi! Welcome to our recipe channel! We love to eat and we love to cook and we love to share our favorite recipes with all of you. Every recipe on this channel is ...,Food,0,32353,32353,561910,6,594263,0
444,183,UCaMA2T3UQR0ywpjnJL0Ms5Q,Pearls of Wisdom and Food with Keto,2012-07-07,"Keto is practiced on this channel. Also welcome are LCHF and WW people. We cover food, tracking, grocery hauls and all the emotional pratfalls of the ...",Food,0,3438,3438,588610,1,592048,0
445,213,UCLig6Ad-39Kvezm5StqTjJA,FoodForLouis,2011-05-12,Follow Louis' daily adventures on http://www.youtube.com/FunForLouis.,Food,3053,488458,488458,0,-2,491511,Inconsistent
446,155,UCl_eOmyf4zTWagDbkN331xQ,Glamrs Food,2016-12-22,"Traditional favourites, exotic delicacies from the corners of India, and everything you need to know to become a gourmet cook! Glamrs food is here to take you on ...",Food,0,6616,6616,431302,3,437918,0
447,188,UCcmNwKgXU_PenND1S6W7wtg,Phil's Food Reviews,2008-08-19,"Phil Lempert, The SupermarketGuru, reviews a new food product every day with this updated daily Web Series, Phil's Food Reviews. With over 50000 products ...",Food,0,1327,1327,373236,8,374563,Inconsistent
448,136,UCgfcbgIbG6bw3FkT7AnCo-g,Big Daddy TV - Food Reviews,2017-02-27,"Hello Everybody! My name is Dayton Simpson and Welcome to Big Daddy TV. I will be doing food reviews, NBA videos, Music and More! ***New*** Follow me ...",Food,0,2349,2349,193372,2,195721,0
449,146,UCPQLEr1W1R52H3dvxf9pXmw,Food Tak,2017-07-21,Welcome to Food Tak! A platform that will make you believe that cooking is no rocket science. From our very own desi kitchens to cuisines around the globe.,Food,0,7086,7086,150278,1,157364,0
450,195,UC2zm5ogvs-Yo3KkO1TgBO5w,Street Food,2015-01-22,,Food,0,189,189,156452,1,156641,0
451,139,UCRzhwjX47urgADjs_f97mKw,Food Clothing Music & Shelter (TM),2010-11-04,,Food,0,0,0,112323,1,112323,Popular
