,Channel ID,Channel Name,Created,Description,Genre,Comment Count,Subscriber Count,Video Count,View Count,Upload Frequency
359,UC7ta1qj7_Aj1SzT8CA0j-pA,BeautybyNena,2011-12-05,"For all PR and business opportunities please email: Nena@gushcloud.com Latina Social Media Influencer and Beauty Vlogger (Chicago, IL)",Beauty,59,1514811,1514811,113017561,6
360,UCFmsqgrZ1j5Eh69NZyJLLAw,BTK Beauty,2016-10-13,"3 beautiful black girls just trying to make it in life. Watch us juggle school and social life, through a variety of videos. Instagram @btkbeauty @kinadyyyy ...",Beauty,0,57676,57676,2592524,7
361,UCm6-A3746D0h1382TFjMg4w,MECCA BeautyJunkie,2016-04-07,"Welcome to the Mecca Beauty Junkie channel, your number one online beauty destination for all things 'how-to' and 'must-have' in cosmetics, skin care, hair ...",Beauty,0,27205,27205,7275343,4
362,UC4qk9TtGhBKCkoWz5qGJcGg,Tati,2010-11-08,"I'M TOTALLY ADDICTED TO MAKEUP and upload unbiased Product Reviews, Tips, Hauls and Tutorial videos on Drugstore & Luxury Beauty Products five days ...",Beauty,1826,4046976,4046976,828822248,1
363,UCMURcNXDqZGQyk_UhqxDmbw,GiGi Beauty,2015-10-30,,Beauty,0,188802,188802,10313260,3
364,UC0qI3HpiBua75glb4RV5mWA,Samantha Ravndahl,2013-02-21,BEAUTY / TRAVEL / LIFESTYLE A 20 something doing things and stuff on the internet and also in real life. Let's be friends.,Beauty,2,775765,775765,38217933,8
365,UCARdH4m1b-P8ThyoBX3ttvg,KD Beauty,2016-11-07,Welcome to my beauty channel  ✨ Snapchat  : q_tayyyy Instagram: kdbeauty21 For PR inquires/ brand collaboration email me: kdbeauty21@gmail.com.,Beauty,0,185697,185697,3901374,13
366,UCsLRTmhjh60vilTencSqvvg,DIY Beauty Channel,2016-10-29,,Beauty,0,109937,109937,17401703,1
367,UCCWhAby_JAgRXPsTxFBuv2g,Beauty queen14,2014-10-07,Uploading schedule - whenever I'm not being lazy Business Inquiries only: Onyistar11@gmail.com IG@Stubborn.onyi Sc @stubbornooooo My name is onyi im ...,Beauty,0,1184,1184,51815,5
368,UCOMmsjb-VtlubcqaeyHpQVA,TheBeautyBreakdown,2014-02-20,Official youtube for The Beauty Breakdown and Morgan Alison Stewart BUSINESS INQUIRIES ONLY: morgansbeautybreakdown@gmail.com.,Beauty,0,512416,512416,42671825,4
369,UCbLqNXiT_nmKhTWNFvuZDzQ,Mirabella Beauty,2010-03-19,Welcome to Mirabella Beauty! We believe in Make Up with a personality. Mirabella is a mineral based brand with high fashion and high pigmented color.,Beauty,205,2420,2420,675612,26
370,UCSPUsC1K3KOoqh3XRKzOwQw,TheDollBeauty,2009-12-10,"Salut ! Je suis Maroua Alias TheDollBeauty :) Si vous êtes ici, c'est que vous voulez passer du BON TEMPS, rigoler ou apprendre des choses (oui ça aussi) !",Beauty,693,1471247,1471247,112198558,10
371,UCE3UttPRKWQQ-aH30hqtlFQ,Beauty & My Beasts REACTIONS,2016-10-05,"Subscribe to my channel if you want to be a part of a positive, supportive, and friendly community filled with entertainment. I do Mukbang videos, reaction videos, ...",Beauty,0,0,0,87083,4
372,UCS1bu7fchbbZ9-FvjnIQhDg,Layefa Beauty,2014-02-27,"Hey lovelies, welcome to my channel. All things Makeup and beauty related is what you can expect on here. A new video will be up each week.",Beauty,0,41912,41912,1847740,8
373,UCHfdTAyg5t4mb1G-3rJ6QsQ,BibisBeautyPalace,2012-11-28,Kontaktadresse/Business Inquiries : bibisbeautypalace@web.de ______ IMPRESSUM Julian Claßen & Bianca Heinicke GbR c/o TiQuest Management GbR ...,Beauty,83,4932021,4932021,1893761351,3
374,UCI64jIDZ9WVgNv-CdR_edyw,Agnieszka Grzelak Beauty,2011-11-23,Cześć! Tu Agnieszka Grzelak Witaj na 3-cim największym kanale urodowym w Polsce! Wyróżnia mnie umiejętność śmiania się z samej siebie i dzielenie się ...,Beauty,1,676554,676554,95064734,9
375,UCnNvkq5JhTqeNUbuNvjsLGQ,Beauty by Katty,2014-07-17,"Často vídám ženy bloumat v regálech s kosmetikou. Jsou zadumané, zamračené, hledající. Periferně je pozoruji a přemýšlím, co asi hledají. Dokonalý makeup ...",Beauty,0,0,0,3378210,4
376,UCOtoxvHLKrIlWbt4MRBWfbQ,RawBeautyKristi,2013-02-28,"RawBeautyKristi - A place where you can feel confident in getting HONEST Product Reviews, Makeup tutorials, Health, Life & Weight loss advice and MORE.",Beauty,5,377935,377935,25007350,2
377,UCRgA2LSQsfd7Qh_HKNZWHNQ,thebeautyofgemina,2006-11-05,,Beauty,11,4820,4820,2412754,38
378,UC8f2CDyLibpGYSN3O2LfDwg,Beauty Within,2013-04-23,Beauty Within inspires young women to be better versions of themselves through beauty + wellness content that integrates into their daily lives. Stay in touch: ...,Beauty,16,1025642,1025642,77731846,4
379,UCEKzXDip-zfAI-qwwCNcXqA,Inner Beauty Bybel,2012-12-10,"I am too positive to be doubtful, too optimistic to be fearful and too determined to be defeated. x Main Channel : https://www.youtube.com/user/CarliBel55.",Beauty,321,404932,404932,3123728,73
380,UCeeIqJdljsFxtEoQtwANFQw,Beauty Spectrum,2014-09-10,"Beauty | Fashion | Vlogging | General Life | Join our Spectrumette family by clicking subscribe to see uploads on Tuesdays, Thursdays, Saturdays and Sundays ...",Beauty,0,82463,82463,11646179,2
381,UCsMw2Sb1yqVfGVbSUKwCOhw,C's Beauty Blog,2015-04-06,"Welcome all my fellow beauty junkies! Click subscribe to stay up to date with my skin care and beauty obsessions, favorites and more! I look forward to working ...",Beauty,0,4332,4332,370583,4
382,UCqsG5w2r7Lo5tsvm8sfU1Jw,Health and Beauty,2016-11-14,"Health & Beauty is a YouTube Channel Provide Full Information about Natural Home Remedies, Health and Beauty Tips, Natural Cure For Diabetes, Weight loss ...",Beauty,0,164630,164630,24702522,1
383,UCFjw-ACB8IvXvdjEyRDBOzQ,Kaur Beauty,2016-01-07,"Hi! I'm a professional makeup artist based in Northern California! Here on my channel, you will find makeup, lifestyle, and fashion; be sure to subscribe so you ...",Beauty,0,169988,169988,10085335,5
384,UCvQgkrOiwcV9_C2Hj2IgeLw,BEAUTY NEWS,2016-01-13,Welcome to BEAUTY NEWS! The home of The Makeup Breakup - the original and the best makeup destroying series on YouTube (and probably everywhere ...,Beauty,0,363579,363579,46377588,2
385,UCooQN8b9yPeNQgUFa9S5xew,Samantha Maria,2009-07-22,"Hey there! I'm a London based Fashion & Lifestyle blogger & Youtuber with a penchant for Travelling the world, eating and handbag collecting. I love creating ...",Beauty,11597,1840025,1840025,175540870,4
386,UC2WMw57N59d_2iq096X3GsA,Joanna Beauty,2017-06-27,Hello everyone and welcome to my channel   Do you want information about me?   Look: ♡My name is JOANNA!!!!!!!!!!!!!!!!!!!!!♡ ♡My favorite color is PINK!,Beauty,0,1099,1099,19619,6
387,UCeI-S3MB4dzfpc7vjkZcHQQ,Beauty by Bianca Linares,2017-04-27,"Heyyy, ladies and gents my name is Bianca better known as beauty by Bianca from Facebook! I'll be doing makeup tutorials and random shizznit! Enjoy.",Beauty,0,21549,21549,178422,6
388,UCjSz69eLacR7fw8yJYDn7sQ,Beauty secrets reality,2016-04-18,"HELLO MY BEAUTIFUL FRIENDS, MY CHANNEL IS ALL ABOUT BEAUTY SECRETS, BEUTY TIPS, ENTERTAINMENT, SHOPPING, FOOD, HOME REMEDIES ...",Beauty,0,58051,58051,2918656,4
389,UCXzaEAP-03qktmjNF2M4qLg,beautygloss,2007-09-05,Hoi en welkom op mijn beauty youtube channel! Ik ben Mascha Feoktistova en maak sinds 2007 video's op dit kanaal over alles wat met beauty te maken heeft.,Beauty,0,622727,622727,273322417,3
390,UCQeSvxVXZXW66yGxAuOVeJg,Beauty Tricks,2017-04-13,Everything about Beauty.,Beauty,0,229936,229936,51298899,3
391,UCkdgDPiHPRP-wieF9nQlZ5A,Emci Beauty,2013-12-22,"Emci vagyok! Üdvözöllek a csatornámon:) Iratkozz fel, hogy mindig értesülj az új videóimról melyek divatról és szépségápolásról szólnak. Nézd meg az összes ...",Beauty,0,92105,92105,13324212,6
392,UCVeuqEOQgzPCMVJ97O1O1kg,Beauty Schools Directory,2007-11-27,"Our team works with cosmetology students to match them up with the beauty schools of their dreams. Whether you are most interested in hair, makeup, nail ...",Beauty,6,1845,1845,2000054,46
393,UCN781-j50kA-q2CsGqZuzlg,POPSUGAR Beauty,2010-02-12,"POPSUGAR Beauty is a guide to everything a beauty guru needs, delivering fresh makeup tutorials tutorials, beauty tips and product reviews! Learn insider ...",Beauty,260,255883,255883,51871587,9
394,UC0DNXdJFRgnAnTZDKnl8lFQ,#Beauty,2017-05-17,"Explore Beauty and Personal Care products. Watch makeup, skin care, hair care, nail polish, beauty appliances and more. from best-selling brands like Olay, ...",Beauty,0,2276,2276,797296,1
395,UCg0BZXZm905Jr8g3S05XPIw,Beauty Pageants,2016-01-21,"Beauty Pageants is your one-stop destination for all that's happening in and around the world of glamour and beauty. Get the latest news, views and interviews ...",Beauty,0,252526,252526,111843319,1
396,UCGd92K9MSUBNiqEq1a7zX-w,KLMN Fashion & Beauty,2017-07-18,"Fashion And Beauty This Channel Videos For only Fashion Relates. Videos Post For Women and Men Clothing , Jewels, Beauty..Etc. Women Videos Are ...",Beauty,0,0,0,4181985,1
397,UC7XCHQtpWcYyxG_tJ2z1E4A,Telugu beauty,2016-12-22,"this channel about all telugu news , cinema news.",Beauty,0,43790,43790,22375981,1
398,UCxkbollceif6wsLpdIFWo0w,The Beauty Writer,2017-03-26,"Beauty Writer channel provide latest fashion news and lifestyle events in Pakistan and India. You will find here new videos about all type of dress design,beauty ...",Beauty,0,272963,272963,63247625,1
399,UChlIiIEWpFg6OzB6rhDOp2w,LS Beauty,2013-03-05,"Sharing my passion for beauty is this easy ! Skincare, Makeup and Reviews are just part of the deal, so Welcome to all of you Beauty Lovers .... this is our"" Girl ...",Beauty,11,36238,36238,5129240,1
400,UCMrwXWpdmMGV5UPUXYzbPzw,Sahana Beauty Corner,2008-05-09,"SAHANA BEAUTY CORNER is all about collection of latest indian jewellery designs and garments like celebrity garments and Jewellery, diamond jewellery, ...",Beauty,0,303971,303971,97116418,1
401,UCIQFLq1B4Q0SdqN_hb3TSsQ,Fashion Beauty,2017-06-14,"Wellcome To My Channel Faishion Beauty.You will find here new videos about all type of dress design,Kids Dress,beauty tips,Gold jewellery design, mehendi ...",Beauty,0,225263,225263,46396830,1
402,UC-fujoJkUhVNSSE-Wkmk9DQ,真善美truth love beauty,2011-11-26,真善美頻道利用FREE網絡视听素材，分享自製視頻，轉載大眾傳媒和公益宣傳片。如果有免費資源涉及您的版權請留言，會及時移除。This channel is...,Beauty,0,22339,22339,14662411,1
403,UCtC8m_F7jX2fGOQ3_nomg4g,emilynoel83,2006-11-08,"I'm Emily! Welcome to my channel- Beauty Broadcast. I'm a former news anchor, a wife, and most recently... a momma! My goal with every video is to provide my ...",Beauty,9499,957631,957631,169153777,2
404,UC9a7MN5CkhzSQqShcuPGQRg,HW Beauty,2017-01-30,"hello, Viewer welcome to HW Beauty. Hare, we Upload all about health and beauty related videos to make your regular life easy and simple. we upload 3 or 4 ...",Beauty,0,62220,62220,25707045,1
405,UCkChY0eiuiKXb57o80eaNUg,Bargain Beauty,2016-03-28,DEAL FINDER ECONOMICAL SOLUTIONS DECORATING ON A BUDGET COUPONING DUMPSTER DIVING CHIARI SURVIOR DEPRESSION ANXIETY THIS ...,Beauty,0,20118,20118,2491478,1
406,UCfjBWQJdAgmcJEvFIC0zV4Q,Mrs Ginger Beauty,2012-10-20,"I am a 45 Year old English redhead living in beautiful Scotland. I'm married to a wonderful man, & am mum to a mischievous Labradoodle. I've been on You ...",Beauty,2,26955,26955,5724130,2
407,UCVVHyNSwMSU_1IQFKvo9n1g,Fashion & Beauty,2016-03-14,"The latest fashion and beauty news, tips and trends.Fashion and beauty - latest news and tips. Discover the latest fashion trends and advice on what to wear for ...",Beauty,0,9854,9854,2729226,1
408,UCjXKhMQTMFBOlzY4sxaWkWA,Official Nepali Beauty,2013-10-26,Welcome to the official youtube page of Nepali Beauty where we post about videos regarding the current affairs and viral trends. Follow us on Social Media ...,Beauty,0,42314,42314,24095491,1
409,UCVbiPsqRKlY0i1ta3CKi00A,Hasina Beauty Tips,2017-02-08,,Beauty,0,121835,121835,13208096,1
410,UC096bcJfUForNT6Ko3QsEEQ,Beauty Tips In Urdu,2014-10-08,"Looking for skin, makeup, hair or nailcare tips? Watch how to be beautiful and healthy. Beauty tips for quick Fairness skin. Get the latest beauty tips, hair ideas ...",Beauty,0,90253,90253,8904262,2
411,UCBX-jnm-TVS2SAAwTlD36bQ,ultabeauty,2007-08-21,"Watch All Things Beauty, All in One Place™ on the official Ulta Beauty YouTube channel. Satisfy your beauty cravings one video at a time. Discover new ...",Beauty,9,42910,42910,38422637,6
412,UCV-zFVygK6QZT0mHcGRaXfQ,Dilkash Beauty,2016-10-07,Dilkash Beauty provides reliable material on health and Beauty topics and gives latest tips about health and medicine. Dilkash Beauty is your source for original ...,Beauty,0,657854,657854,44704211,1
413,UC2CZewmyDiwMDUqzhQaCJyQ,Heath and Beauty,2013-10-23,Everything health & beauty related can be found at this channel. Learn how to take care of your health and beauty here.,Beauty,0,1507,1507,971029,2
414,UCBDR4TSiuXpWFNSA4cxPp6g,womenbeauty1,2011-09-30,Hairstyles by Sklemina Tatiana Please visit my new channel for more hairstyles! http://www.youtube.com/womenbeauty1Ru.,Beauty,353,1277078,1277078,378616351,2
415,UC9SQfYJSmD2Sly90kvEp-0w,My Beauty Production,2016-07-28,,Beauty,0,63107,63107,27243142,1
416,UCjL_Lmbufcrmi2iZ47B8kRg,TheMindCatcher Natural Beauty,2007-01-02,Hello and Welcome to my channel. This is a one-stop-shop for ALL Things Beauty and my content is ALWAYS family friendly! On this channel you'll see Natural ...,Beauty,206,47432,47432,4558069,3
417,UCLfpBAyfXl_2VTMigDlGonA,THE ACNE CHANNEL,2006-04-27,"I started this channel in 2009 because I suffered with acne and terrible skin all my life. I was fed up with buying products that were damaging to my skin, so I ...",Beauty,640,215787,215787,67612458,4
418,UC9HZ8PYXkhgEUR3bqv6xoMQ,Indian Beauty and PunkzGamer,2016-01-22,,Beauty,0,61773,61773,33142500,1
419,UCzJIliq68IHSn-Kwgjeg2AQ,Jackie Aina,2006-03-12,"Changing the standard of beauty, one video at a time :) New videos Tuesdays, Fridays/Saturdays! Business email: jackie@rare.global Philippians 4:13.",Beauty,1018,2329623,2329623,175049379,3
420,UCT9B6B1ESokiAH9FubKxqmQ,Aisha Health With Beauty,2016-11-22,"Welcome Friends, Every male and female like beauty and try to look beautiful and different then others, so Friends Beauty is not much expensive every one can ...",Beauty,0,0,0,35203708,1
421,UC8C7sbw7tHN2gD6fE9Cj9rw,Jessica Braun | JAMbeauty89,2013-04-07,"Hey #Jammers! My channel focuses on makeup reviews, demos, hauls, unboxings, vlogs, & more! Snapchat, Instagram, Twitter, Facebook: @jambeauty89 ...",Beauty,6,482072,482072,60701441,2
422,UCZqlcke50KdyWnSlAohYggw,07vredinka | Beauty Blogger,2011-09-10,BEAUTY & LIFESTYLE Блоггер МОСКВА! Бьюти Блогер! Мама Блогер! На моем канале вы найдете ролики на тему: - уход за...,Beauty,105,104102,104102,17526136,3
423,UCL7f2gRk1q5m1yUyEI3VtVw,NailsRUs Beauty Supply,2013-10-30,"Welcome to Nails""R""US - Professional Beauty Wholesale Supplier & Distributor The channel for ""How To"" for beauty and nails lovers on YouTube. Here you will ...",Beauty,0,20831,20831,3981108,7
424,UCj3JG5EmD78QTdk9dTPz3dw,Beauty Обзоры для девушек,2016-01-19,"Привет,спасибо,что зашли на наш канал. Мы отвечаем на вопросы наших подписчиц,делимся своим опытом и говори...",Beauty,0,55084,55084,11420796,1
425,UClRvKg4a8RoyM-yFIDRPkbQ,Empire Beauty School,2008-06-17,"Empire Beauty School offers a variety of beauty programs and cosmetology courses including cosmetology, esthetics, make-up artistry, and cosmetology ...",Beauty,4,12929,12929,2299772,11
426,UC392qAp0PM-hzVR11QX7xEA,C Key,2010-10-22,"Hey EVERYBODY!!!! If you are looking for tips and tricks on how to enhance your beauty whether it be drugstore or high end products, look no further!!! On my ...",Beauty,58,107387,107387,9452694,5
427,UC-re4-3ZMIpu94xZRYDDTQQ,Гильдия Красоты,2014-11-22,"ЧЕСТНЫЕ BEAUTY ОБЗОРЫ — ЗДЕСЬ ВОЗМОЖНО ВСЕ, ЧТО КАСАЕТСЯ КРАСОТЫ! Наш канал Beauty Guild переводится как ""Гильдия...",Beauty,0,57576,57576,13504361,3
428,UCZKJYJ1v1akq9ZfquONG6GA,Microscope Beauty,2010-01-03,"Oh, Hello! I'm Kayla, a twenty-something from Michigan. Subscribe for a variety of videos like planning, organization, beauty, graphic design, and vlogs.",Beauty,10,24267,24267,2585109,6
429,UCw9n9b2MqLYZfZbWsK4g_zw,"Travel, Music & Beauty Videos",2011-10-14,"I make travel Videos mostly of Japan as I have lived there from time to time. I LOVE to cover all aspects of Japanese Culture. Such as, Popular Tourist ...",Beauty,211,64744,64744,12219657,6
430,UCB_lNo8PKoauzsIWbzTSmSw,smart beauty tips,2016-10-11,"Aslam O Alikum you can also see wazaif, islamic beauty tips, treatment. u can also contact me on my skype id islamic.dunya.",Beauty,0,0,0,12503704,1
431,UCkYwlqDr8sBNf0zGolOzF6w,Beauty Mantra,2012-03-25,"Beauty Mantra is all about beauty, makeup and fashion for Indian women. For business and media enquiries get in touch with us at contact@beauty-mantra.com ...",Beauty,3,493809,493809,96719965,7
432,UC7zemE5pZ5lhDeW4Fs2u74g,NO BS Beauty,2016-11-19,An honest opinion and reviews of beauty products. No paid collaborations or free products here. I have paid for all of this with my own money and just want to ...,Beauty,0,4693,4693,1407795,1
433,UC4GtJWgv_PLBiWFihNGbF0g,eleventhgorgeous,2009-01-31,"Hi! We're Tracy and Stefanie! You can find Morning Routines, Lifestyle, Fashion, Beauty, DIY Projects, Get Ready With Me videos, and more! Subscribe today so ...",Beauty,3991,1783015,1783015,170466223,6
434,UCVMHrytkjpCocTVWEqjSoPw,Saba G Health & Beauty Tips,2016-09-04,"Aslam O Alikum Viewers how are you? Hope you all will be fine and Happy, Today Saba Beauty Tips going to introduced you Beauty tips. in this video I will ...",Beauty,0,988141,988141,88823598,1
435,UCIVM3-CW8t3DWDAfm88P27Q,Jennie Jenkins,2010-08-11,Hey guys! This channel is going to show you what i love..from make up looks/tutorials to beauty to fashion and anything else i feel like sharing...Hope you enjoy!,Beauty,2944,642664,642664,65510489,8
436,UCiBA6Ba8yzpcVPGHAbiAq6A,Beauty Launchpad,2009-01-20,,Beauty,5,7588,7588,2701080,10
437,UCWRV5AVOlKJR1Flvgt310Cw,Zoella,2007-02-02,,Beauty,5384,12099638,12099638,1086361013,10
438,UCuYx81nzzz4OFQrhbKDzTng,Michelle Phan,2006-07-18,"Just another old soul dreamer with childlike faith. Teaching and inspiring everyone to become their own best makeup artist :) So sit back, enjoy and let's play with ...",Beauty,156897,8969081,8969081,1018893545,18
439,UCzco9CewPf0F-SP1p6LhWrw,Gigi Gorgeous,2008-07-07,"I'm a YouTuber & TV personality, lover of beauty, fashion and a good party! ✨STAY GORGEOUS✨Remember you are better than anyone who hates on you for ...",Beauty,17629,2788389,2788389,441107084,6
440,UC6jgzx2g3nlbaYkd8EMweKA,Jaclyn Hill,2010-09-07,"Hi I'm Jaclyn Hill from JaclynHill1 on YouTube. I am a professional makeup artist. I'm young, ambitious & full of life. I post makeup tutorials and makeup reviews ...",Beauty,975,5075151,5075151,415942668,12
441,UC48DOiEvCDu3sThBijwkQ1A,juicystar07,2008-07-08,Welcome to my channel! I'm Blair Fowler and have been uploading beauty and fashion videos since 2008. Show your support by subscribing! Business Inquires ...,Beauty,120583,1771544,1771544,289665682,4
442,UCz0Qnv6KczUe3NH1wnpmqhA,Nicole Guerriero,2006-11-27,Don't quit your daydream. 143. - Thank YOU for subscribing. B U S I N E S S: For Business and Branding/PR vanessa@jamesgrant.com ...,Beauty,3830,2903789,2903789,319312086,6
443,UCKTgL5yfBJXIgRbhe4Qs1Mg,bubzbeauty,2007-08-06,"Willing to try. Willing to learn. My VLOG channel: http://www.youtube.com/bubzvlogz or all Business & PR opportunities, please email: bubz@gushcloud.com ...",Beauty,97334,2949338,2949338,427819153,19
444,UCXbQzhqSvgVZTUyi1T4AU3w,Lauren Curtis,2011-08-31,This channel is centred around all things beauty - from makeup and hair tutorials to product reviews and hauls - I've got everything covered! Thanks for stopping ...,Beauty,1744,3630362,3630362,298965598,7
445,UCzTKskwIc_-a0cGvCXA848Q,NikkieTutorials,2008-06-23,"N I K K I E T U T O R I A L S  NEW video every Wednesday and Sunday 4:00pm EST/01:00pm PST! Hair & Makeup Artist ∙ When life gives you lemons, punch it ...",Beauty,5573,9792091,9792091,803569616,6
446,UCkvK_5omS-42Ovgah8KRKtg,jeffreestar,2006-02-14,MAKEUP ARTIST/COSMETICS CREATOR. Singer/song writer. Fashion whore. Dog lover. * SHOP MY BRAND: http://www.jeffreestarcosmetics.com + FOLLOW ...,Beauty,7597,6911507,6911507,820176882,5
447,UCsopuR4Uw3TSA1VPY0MyAfQ,Claudia Sulewski,2009-11-02,,Beauty,6468,1912848,1912848,128994634,12
448,UCxj0QizmFhx7kVKSArHBCTA,Casey Holmes,2011-03-09,"HI! I'm Casey- Georgia girl- Makeup & Hair obsessed. If you like my videos, please subscribe so you don't miss out on any of them! xoxox Business inquiries can ...",Beauty,710,1640562,1640562,167378953,5
449,UC0KiGuCTrehqzSQ7ikjxSQw,Patricia Bright,2009-02-21,"A Female fashion beauty and hair channel with tutorials and videos to help with your beauty and fashion needs. Style advice Im here, random Life advice I'm ...",Beauty,2930,2307449,2307449,196151654,3
450,UCDHQbU57NZilrhbuZNbQcRA,PatrickStarrr,2013-02-27,"Hey YouTube! This is my Makeup, Beauty and Lifestyle channel! ""MAKEUP IS A ONE SIZE FITS ALL"". I love makeup, photography and YouTube! I want boys in ...",Beauty,23,3745108,3745108,228614023,8
451,UCVqeaL3p3g5MwzkgXQml0Sg,WilmasBeauty,2011-06-12,En nyligen inflyttat Stockholmsbo som driver två av Sveriges största YouTube-kanaler (WilmasBeauty + Wilma&Emil). På youtube får man följa mitt liv där jag har ...,Beauty,181,313829,313829,62933459,3
452,UCzUV_ldqQyp17-scwBANlsg,다영 DAYEONG,2011-03-31,김다영의 소소한 유튜브 채널 입니다. 뷰티에 관련된 컨텐츠 위주로 올리고 있지만 종종 일상적인 영상도 올리고 있답니다!,Beauty,0,554468,554468,50838027,10
453,UCXTAdFsBmxNK3_c8MUvSviQ,Christen Dominique,2009-02-03,SNAPCHAT: Christensnaps INSTAGRAM: ChristenDominique TWITTER: Christendtweets FACEBOOK: Christen Dominique New videos every week!,Beauty,2473,3813420,3813420,182264808,5
454,UCt5MVT7UbWWtcymqRy0RdcA,TheChicNatural,2008-04-09,"I'm just a girl who loves fashion, beauty & fun! My website: TheChicIsNatural.com For Business & PR opportunities please email: ChicNatural@gushcloud.com.",Beauty,349,1543727,1543727,121615516,11
455,UCmneaCkeBwXk_L5IkLBjmdA,Grace F Victory,2011-03-20,"Born & raised in Buckinghamshire, I left home two years ago to pursue a career in blogging & documentary making for BBC3. I currently live in South West ...",Beauty,2293,227127,227127,12113695,6
456,UCF8C0n8MNYyvjfry_CkbTjA,So Young's Beauty Room ♥,2013-03-20,Business Inquiry : soyoung0201@gmail.com Instagram 인스타그램 : soyoung0201 FB page 페이스북 페이지: https://www.facebook.com/soyoungsbeautyroom.,Beauty,4,375520,375520,33238564,8
457,UCC8xufRD5wAPuZny8EY4d_Q,Beauty Broadcast Express,2013-07-16,"If you want honest beauty reviews that are quick and to-the-point, you've come to the right place! Beauty Broadcast Express is an addition to the original Beauty ...",Beauty,11,218710,218710,25080805,3
458,UC7ukCljv3FrDWYMPxu5Jsmw,RositaApplebum,2011-04-25,"""Beneath the makeup and behind the smile, I am just a girl who wishes for the world."" For Business Inquiries Please Feel Free to Contact Me Via Email: ...",Beauty,82,290352,290352,25841991,3
459,UCp3_Zq16GNd-uBVHM8hYQlg,BeautywithEmilyFox,2011-11-19,"Emily Fox Sacrificing her lips since 2014 :P This channel is about my slight obsession with anything beauty related! Love share with you my new purchases, ...",Beauty,0,391333,391333,52642322,4
460,UCKrrATalRpJ-H5ltP788DkA,Linda Hallberg,2013-10-17,Hi everyone and welcome to my beauty channel! My name is Linda Hallberg and I upload videos every thursday and sunday here on my channel. I live to create ...,Beauty,4,343015,343015,17326284,10
461,UCvBj7a5l2cnHq5oXKqgG8ZA,Bri Hall,2013-05-24,"The same artsy girl from high school, just painting bigger pictures. Being fearlessly beautiful and expressing myself with beauty, fashion, and lifestyle. I don't ...",Beauty,0,639626,639626,31185637,6
462,UCrpQ4p1Ql_hG8rKXIKM1MOQ,Fashion - Topic,2013-12-20,"Fashion is a popular style, especially in clothing, footwear, lifestyle products, accessories, makeup, hairstyle and body. Fashion is a distinctive and often constant ...",Fashion,0,625626,625626,0,-2
463,UChNN7VBxPTiNrqjUaQd9bxA,Teachingmensfashion,2012-09-14,"""two brothers changing one man at a time"" Email: info@teachingmensfashion.com.",Fashion,1,2416560,2416560,267753941,1
464,UC2PXDSHzkXWrF51ApU6WUCA,FashionByAlly,2007-03-04,"Hi, I'm Ally! I share creative life hacks, DIY tutorials, and healthy lifestyle videos. The goal of my channel is to empower women with body confidence tips and to ...",Fashion,1282,734221,734221,59592334,10
465,UCepVy23t8l-CEaASZzfo9Jg,Fashion Channel,2006-09-21,"Fashion Channel brings you the best videos and the most exclusive moments of the international runway since 1982 until now, the most representative fashion ...",Fashion,222,884048,884048,630740625,1
466,UCCmfa729dnJCi_bK7fSNbpw,Fashion Mumblr,2013-09-03,"Hi I'm Josie! London based Beauty, Fashion & Lifestyle blogger. Loves small dogs, macaroni cheese and shiny things! Subscribe for mostly beauty mumblings ...",Fashion,0,271121,271121,23538320,2
467,UC3T5fmgL4Kvk3kG1kF6JFeA,FF Channel,2011-10-17,Watch the best fashion content around the world from the front row. Enjoy it!,Fashion,6,539976,539976,230790349,1
468,UCmaGgGFQU_1cv3X4pIUzW9g,fashioninflux,2013-10-29,Personal style blogger & Social Media Manager from Sheffield.,Fashion,0,36450,36450,1118699,35
469,UCpVt80nRWT2DFLNTllokBEg,Debonke House of Fashion,2016-09-15,Dabonke.com combines the pursuit of interesting and intriguing facts with the innate human desire to rank things. From beautiful Ankara styles pictures to lovely ...,Fashion,0,17961,17961,4705763,1
470,UCs28ENTaNaNjYW6AIki4Wvw,Fashion Diaries,2013-12-10,"Bienvenidos!! :) Mi nombre es Pamela y vivo en Buenos Aires, Argentina. Soy periodista y amo la moda y el maquillaje. En este canal vas a encontrar: - Hauls ...",Fashion,0,477526,477526,35386498,6
471,UCRHNPuJJTNetewTHh6CAV7w,All New Fashion Trends,2014-03-05,All about women fashion.,Fashion,0,13861,13861,3923478,2
472,UC43jOJ-77Q0Af_qsR6IHiTQ,Fashion Fuckery,2017-03-26,"fashionfuckery Fashion, News, Hiphop culture. Im aware this will be shit to start off with but with time the videos will get better. love Geo.",Fashion,0,1483,1483,26148,9
473,UCngcFNprsiqXOx1Q8rdW3Yg,Adam Saleh Fashion,2016-06-20,Welcome to Adam Saleh Fashion :),Fashion,0,118022,118022,2865064,10
474,UCvz7o9PdPuu0hBAFIf8B9Dg,Fashion Trend Seeker,2014-01-13,Fashion Trend Seeker is a DAILY fashion vlog dedicated to keeping your style updated and fresh with all of the latest styles and trends. We're open to ...,Fashion,0,306049,306049,49903618,1
